"_id","company","payslipIds","approved","totalSalary","totalEligible","totalAdditions","totalDeductions","totalPayable","companyName"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353d6","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353d7","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353d8","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353d9","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353da","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353db","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353dc","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353dd","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353de","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353df","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353e0","false","304125","0","0","0","0","American Express"
"5b0281a1710e6400011353be","AMEX","5b0281a2710e6400011353e1","false","304125","0","0","0","0","American Express"
"5b0281a2710e6400011353e2","BP","5b0281a2710e6400011353e3","false","1500","0","0","0","0","Blue Print"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353e5","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353e6","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353e7","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353e8","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353e9","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353ea","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353eb","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353ec","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353ed","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353ee","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353ef","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f0","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f1","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f2","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f3","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f4","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f5","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f6","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f7","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a2710e6400011353f8","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e6400011353f9","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e6400011353fa","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e6400011353fb","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e6400011353fc","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e6400011353fd","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e6400011353fe","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e6400011353ff","false","189500","0","0","0","0","Doha Bank"
"5b0281a2710e6400011353e4","DB","5b0281a3710e640001135400","false","189500","0","0","0","0","Doha Bank"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135402","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135403","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135404","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135405","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135406","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135407","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135408","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e640001135409","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e64000113540a","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e640001135401","MTM","5b0281a3710e64000113540b","false","60150","0","0","0","0","MTM GROUP"
"5b0281a3710e64000113540c","PAT","5b0281a3710e64000113540d","false","1800","0","0","0","0","Patrice Saloon"
"5b0281a3710e64000113540e","UDC","5b0281a3710e64000113540f","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135410","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135411","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135412","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135413","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135414","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135415","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135416","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135417","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135418","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e640001135419","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a3710e64000113541a","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113541b","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113541c","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113541d","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113541e","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113541f","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135420","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135421","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135422","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135423","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135424","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135425","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135426","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135427","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135428","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135429","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113542a","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113542b","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113542c","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113542d","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113542e","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113542f","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135430","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135431","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135432","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135433","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135434","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135435","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135436","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135437","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135438","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e640001135439","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113543a","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113543b","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113543c","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113543d","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a4710e64000113543e","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a5710e64000113543f","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a5710e640001135440","false","244230","0","0","0","0","United Development Company"
"5b0281a3710e64000113540e","UDC","5b0281a5710e640001135441","false","244230","0","0","0","0","United Development Company"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135443","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135444","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135445","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135446","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135447","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135448","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135449","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e64000113544a","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e64000113544b","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e64000113544c","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e64000113544d","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e64000113544e","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e64000113544f","false","166300","0","0","0","0","Human Capital Group"
"5b0281a5710e640001135442","HCG","5b0281a5710e640001135450","false","166300","0","0","0","0","Human Capital Group"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca63","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca64","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca65","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca66","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca67","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca68","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca69","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca6a","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca6b","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca6c","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca6d","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca6e","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca6f","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca70","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca71","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca72","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca73","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca74","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca75","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca76","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca77","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca78","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca79","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca7a","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca7b","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca7c","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca62","AMEX","5b2a3ba340dfb6000156ca7d","true","210770","210770","0","566.666666666667","210203.333333333","American Express"
"5b2a3ba340dfb6000156ca7e","BP","5b2a3ba340dfb6000156ca7f","true","1500","1500","0","0","1500","Blue Print"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca81","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca82","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca83","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca84","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca85","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca86","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca87","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca88","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca89","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca8a","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca8b","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca8c","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca8d","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca8e","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca8f","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca90","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca91","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca92","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca93","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca80","DB","5b2a3ba340dfb6000156ca94","true","129000","123083.333333333","5483.33333333333","433.333333333333","128566.666666667","Doha Bank"
"5b2a3ba340dfb6000156ca95","MTM","5b2a3ba340dfb6000156ca96","true","31250","31250","0","0","31250","MTM GROUP"
"5b2a3ba340dfb6000156ca95","MTM","5b2a3ba340dfb6000156ca97","true","31250","31250","0","0","31250","MTM GROUP"
"5b2a3ba340dfb6000156ca95","MTM","5b2a3ba340dfb6000156ca98","true","31250","31250","0","0","31250","MTM GROUP"
"5b2a3ba340dfb6000156ca95","MTM","5b2a3ba340dfb6000156ca99","true","31250","31250","0","0","31250","MTM GROUP"
"5b2a3ba340dfb6000156ca95","MTM","5b2a3ba340dfb6000156ca9a","true","31250","31250","0","0","31250","MTM GROUP"
"5b2a3ba340dfb6000156ca95","MTM","5b2a3ba340dfb6000156ca9b","true","31250","31250","0","0","31250","MTM GROUP"
"5b2a3ba340dfb6000156ca9c","PAT","5b2a3ba340dfb6000156ca9d","true","1800","1320","480","0","1800","Patrice Saloon"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156ca9f","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa0","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa1","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa2","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa3","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa4","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa5","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa6","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa7","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa8","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caa9","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caaa","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caab","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caac","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caad","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caae","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caaf","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab0","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab1","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab2","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab3","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab4","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab5","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab6","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab7","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab8","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cab9","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caba","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cabb","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cabc","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cabd","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cabe","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cabf","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac0","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac1","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac2","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac3","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac4","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac5","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac6","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac7","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac8","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cac9","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156caca","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cacb","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cacc","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156ca9e","UDC","5b2a3ba340dfb6000156cacd","true","223730","208708.833333333","14737.8333333333","4300","220080","United Development Company"
"5b2a3ba340dfb6000156cace","HCG","5b2a3ba340dfb6000156cacf","true","65300","57500","9100","2500","64100","Human Capital Group"
